t,Date,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind,mineral_N_fertilization_rate
386,02/01/1999,2,14,9.9,314.2222222,7.33,0.82,360,6.1,0
387,02/01/1999,2,15,9.5,224.4444444,7.44,0.82,360,6.1,0
388,02/01/1999,2,16,8.6,44.88888889,7.34,0.87,360,6.1,0
389,02/01/1999,2,17,8.4,0,7.085,0.9,360,6.1,0
390,02/01/1999,2,18,5,0,6.95,0.96,360,6.1,0
391,02/01/1999,2,19,5.3,0,6.508,0.94,360,6.1,0
392,02/01/1999,2,20,4.9,0,6.125,0.94,360,6.1,0
393,02/01/1999,2,21,5.2,0,5.72,0.91,360,6.1,0
394,02/01/1999,2,22,5.5,0,5.403,0.88,360,6.1,0
395,02/01/1999,2,23,5.6,0,5.246,0.88,360,6.1,0
396,02/01/1999,2,24,5.4,0,5.076,0.88,360,6.6,0
397,03/01/1999,3,1,4.7,0,4.863,0.88,360,6.6,0
398,03/01/1999,3,2,4.2,0,4.598,0.9,360,6.6,0
399,03/01/1999,3,3,4.7,0,4.363,0.9,360,6.6,0
400,03/01/1999,3,4,5.1,0,4.282,0.9,360,6.6,0
401,03/01/1999,3,5,5.6,0,4.317,0.92,360,6.6,0
402,03/01/1999,3,6,6,0,4.506,0.94,360,6.6,0
403,03/01/1999,3,7,6.4,0,4.825,0.94,360,6.6,0
404,03/01/1999,3,8,7.2,0,5.128,0.95,360,6.6,0
405,03/01/1999,3,9,8,33.66666667,5.509,0.95,360,6.6,0
406,03/01/1999,3,10,9.1,67.33333333,5.955,0.94,360,6.6,0
407,03/01/1999,3,11,11.1,101,6.485,0.86,360,6.6,0
408,03/01/1999,3,12,11.3,381.5555556,7.029,0.68,360,6.6,0
409,03/01/1999,3,13,10.2,213.2222222,7.375,0.71,360,6.6,0
410,03/01/1999,3,14,9.8,235.6666667,7.32,0.7,360,6.6,0
411,03/01/1999,3,15,9.3,246.8888889,7.12,0.7,360,6.6,0
412,03/01/1999,3,16,8.8,145.8888889,6.895,0.71,360,6.6,0
413,03/01/1999,3,17,7.4,0,6.568,0.8,360,6.6,0
414,03/01/1999,3,18,7.4,0,6.175,0.8,360,6.6,0
415,03/01/1999,3,19,7.6,0,5.997,0.79,360,6.6,0
416,03/01/1999,3,20,7.2,0,5.984,0.87,360,6.6,0
417,03/01/1999,3,21,7.3,0,6.056,0.91,360,6.6,0
418,03/01/1999,3,22,7.5,0,6.137,0.9,360,6.6,0
419,03/01/1999,3,23,7.8,0,6.234,0.91,360,6.6,0
420,03/01/1999,3,24,8.1,0,6.355,0.93,360,6,0
421,04/01/1999,4,1,8.8,0,6.525,0.96,360,6,0
422,04/01/1999,4,2,9.5,0,6.797,0.96,360,6,0
423,04/01/1999,4,3,10.5,0,7.145,0.97,360,6,0
424,04/01/1999,4,4,11.8,0,7.535,0.96,360,6,0
425,04/01/1999,4,5,12.1,0,8,0.94,360,6,0
426,04/01/1999,4,6,11.9,0,8.455,0.95,360,6,0
427,04/01/1999,4,7,11.9,0,8.71,0.94,360,6,0
428,04/01/1999,4,8,12.1,0,8.885,0.94,360,6,0
429,04/01/1999,4,9,12.4,67.33333333,9.035,0.91,360,6,0
430,04/01/1999,4,10,12.4,157.1111111,9.27,0.92,360,6,0
431,04/01/1999,4,11,12.9,134.6666667,9.58,0.91,360,6,0
432,04/01/1999,4,12,13.3,213.2222222,9.86,0.9,360,6,0
433,04/01/1999,4,13,13.5,303,10.205,0.89,360,6,0
434,04/01/1999,4,14,13.4,168.3333333,10.515,0.89,360,6,0
435,04/01/1999,4,15,13.3,78.55555556,10.595,0.9,360,6,0
436,04/01/1999,4,16,12.6,22.44444444,10.58,0.92,360,6,0
437,04/01/1999,4,17,12.7,0,10.48,0.93,360,6,0
438,04/01/1999,4,18,12.5,0,10.38,0.93,360,6,0
439,04/01/1999,4,19,12.6,0,10.27,0.92,360,6,0
440,04/01/1999,4,20,12.6,0,10.27,0.91,360,6,0
441,04/01/1999,4,21,12.5,0,10.29,0.92,360,6,0
442,04/01/1999,4,22,12.5,0,10.275,0.92,360,6,0
443,04/01/1999,4,23,12.4,0,10.245,0.93,360,6,0
444,04/01/1999,4,24,12.2,0,10.19,0.93,360,2.8,0
445,05/01/1999,5,1,12.2,0,10.205,0.91,360,2.8,0
446,05/01/1999,5,2,10.9,0,10.175,0.91,360,2.8,0
447,05/01/1999,5,3,10.4,0,9.845,0.91,360,2.8,0
448,05/01/1999,5,4,9.5,0,9.395,0.92,360,2.8,0
449,05/01/1999,5,5,8.9,0,9.025,0.93,360,2.8,0
450,05/01/1999,5,6,7.9,0,8.69,0.96,360,2.8,0
451,05/01/1999,5,7,8.3,0,8.335,0.97,360,2.8,0
452,05/01/1999,5,8,9.2,0,7.99,0.96,360,2.8,0
453,05/01/1999,5,9,8.9,112.2222222,7.69,0.94,360,2.8,0
454,05/01/1999,5,10,12.4,347.8888889,7.85,0.84,360,2.8,0
455,05/01/1999,5,11,12.4,392.7777778,8.495,0.83,360,2.8,0
456,05/01/1999,5,12,13.9,583.5555556,9.155,0.79,360,2.8,0
457,05/01/1999,5,13,14.6,583.5555556,9.865,0.73,360,2.8,0
458,05/01/1999,5,14,14.8,505,10.38,0.71,360,2.8,0
459,05/01/1999,5,15,13.8,314.2222222,10.58,0.73,360,2.8,0
460,05/01/1999,5,16,12.6,112.2222222,10.305,0.78,360,2.8,0
461,05/01/1999,5,17,12,0,9.785,0.83,360,2.8,0
462,05/01/1999,5,18,11.9,0,9.29,0.83,360,2.8,0
463,05/01/1999,5,19,11.6,0,8.98,0.81,360,2.8,0
464,05/01/1999,5,20,11.4,0,8.755,0.79,360,2.8,0
465,05/01/1999,5,21,11.1,0,8.515,0.79,360,2.8,0
466,05/01/1999,5,22,10.6,0,8.235,0.78,360,2.8,0
467,05/01/1999,5,23,9.9,0,8,0.81,360,2.8,0
468,05/01/1999,5,24,10.4,0,7.675,0.82,360,3.4,0
469,06/01/1999,6,1,10.1,0,7.31,0.77,360,3.4,0
470,06/01/1999,6,2,9.7,0,6.996,0.8,360,3.4,0
471,06/01/1999,6,3,7.2,0,6.772,0.86,360,3.4,0
472,06/01/1999,6,4,7.9,0,6.656,0.89,360,3.4,0
473,06/01/1999,6,5,6.8,0,6.526,0.94,360,3.4,0
474,06/01/1999,6,6,7,0,6.248,0.95,360,3.4,0
475,06/01/1999,6,7,8.1,0,6.001,0.95,360,3.4,0
476,06/01/1999,6,8,7.5,0,5.872,0.94,360,3.4,0
477,06/01/1999,6,9,8.3,145.8888889,5.745,0.93,360,3.4,0
478,06/01/1999,6,10,9.7,347.8888889,5.901,0.83,360,3.4,0
479,06/01/1999,6,11,11.1,527.4444444,6.603,0.79,360,3.4,0
480,06/01/1999,6,12,11.9,628.4444444,7.475,0.73,360,3.4,0
481,06/01/1999,6,13,12.6,617.2222222,8.27,0.71,360,3.4,0
482,06/01/1999,6,14,12.5,505,8.79,0.71,360,3.4,0
483,06/01/1999,6,15,11.9,325.4444444,8.99,0.75,360,3.4,0
484,06/01/1999,6,16,10.5,112.2222222,8.805,0.81,360,3.4,0
485,06/01/1999,6,17,10.2,0,8.38,0.84,360,3.4,0
486,06/01/1999,6,18,9.8,0,7.955,0.85,360,3.4,0
487,06/01/1999,6,19,9.9,0,7.67,0.83,360,3.4,0
488,06/01/1999,6,20,9.8,0,7.43,0.83,360,3.4,0
489,06/01/1999,6,21,9.8,0,7.305,0.82,360,3.4,0
490,06/01/1999,6,22,9.4,0,7.165,0.81,360,3.4,0
491,06/01/1999,6,23,9.3,0,7.02,0.82,360,3.4,0
492,06/01/1999,6,24,9.1,0,6.943,0.83,360,3.7,0
493,07/01/1999,7,1,8.9,0,6.901,0.83,360,3.7,0
494,07/01/1999,7,2,9.3,0,6.836,0.8,360,3.7,0
495,07/01/1999,7,3,9.2,0,6.697,0.77,360,3.7,0
496,07/01/1999,7,4,8.9,0,6.693,0.81,360,3.7,0
497,07/01/1999,7,5,8.8,0,6.755,0.83,360,3.7,0
498,07/01/1999,7,6,8.8,0,6.878,0.85,360,3.7,0
499,07/01/1999,7,7,8.6,0,6.984,0.87,360,3.7,0
500,07/01/1999,7,8,8,0,7.06,0.93,360,3.7,0
501,07/01/1999,7,9,7.8,11.22222222,7.165,0.96,360,3.7,0
502,07/01/1999,7,10,7.5,11.22222222,7.295,0.97,360,3.7,0
503,07/01/1999,7,11,7.4,101,7.405,0.98,360,3.7,0
504,07/01/1999,7,12,7.9,179.5555556,7.63,0.97,360,3.7,0
505,07/01/1999,7,13,7.7,101,7.94,0.94,360,3.7,0
506,07/01/1999,7,14,8,123.4444444,8.02,0.95,360,3.7,0
507,07/01/1999,7,15,8,168.3333333,8.105,0.91,360,3.7,0
508,07/01/1999,7,16,7.5,78.55555556,8.13,0.94,360,3.7,0
509,07/01/1999,7,17,7,0,7.85,0.95,360,3.7,0
510,07/01/1999,7,18,7.4,0,7.365,0.93,360,3.7,0
511,07/01/1999,7,19,7.3,0,7.17,0.92,360,3.7,0
512,07/01/1999,7,20,7.2,0,7.125,0.92,360,3.7,0
513,07/01/1999,7,21,7.1,0,7.09,0.95,360,3.7,0
514,07/01/1999,7,22,7.2,0,7.08,0.95,360,3.7,0
515,07/01/1999,7,23,7.6,0,7.11,0.95,360,3.7,0
516,07/01/1999,7,24,7.7,0,7.19,0.96,360,4.7,0
517,08/01/1999,8,1,7.9,0,7.28,0.96,360,4.7,0
518,08/01/1999,8,2,7.5,0,7.38,0.98,360,4.7,0
519,08/01/1999,8,3,6.6,0,7.46,0.98,360,4.7,0
520,08/01/1999,8,4,6.3,0,7.34,0.97,360,4.7,0
521,08/01/1999,8,5,6.2,0,7.1,0.94,360,4.7,0
522,08/01/1999,8,6,5.7,0,6.82,0.94,360,4.7,0
523,08/01/1999,8,7,5.1,0,6.296,0.96,360,4.7,0
524,08/01/1999,8,8,4.8,0,5.831,0.96,360,4.7,0
525,08/01/1999,8,9,5.8,145.8888889,5.547,0.93,360,4.7,0
526,08/01/1999,8,10,6.2,202,5.617,0.91,360,4.7,0
527,08/01/1999,8,11,7.2,460.1111111,5.851,0.88,360,4.7,0
528,08/01/1999,8,12,6.8,258.1111111,6.41,0.87,360,4.7,0
529,08/01/1999,8,13,7.1,303,6.681,0.85,360,4.7,0
530,08/01/1999,8,14,7.1,258.1111111,6.925,0.87,360,4.7,0
531,08/01/1999,8,15,7,101,7.035,0.87,360,4.7,0
532,08/01/1999,8,16,6.6,33.66666667,6.917,0.88,360,4.7,0
533,08/01/1999,8,17,6.3,0,6.679,0.89,360,4.7,0
534,08/01/1999,8,18,6.2,0,6.374,0.88,360,4.7,0
535,08/01/1999,8,19,6.2,0,6.062,0.88,360,4.7,0
536,08/01/1999,8,20,6.6,0,5.842,0.86,360,4.7,0
537,08/01/1999,8,21,6.1,0,5.871,0.87,360,4.7,0
538,08/01/1999,8,22,5.9,0,5.785,0.89,360,4.7,0
539,08/01/1999,8,23,6.1,0,5.554,0.87,360,4.7,0
540,08/01/1999,8,24,5.8,0,5.569,0.88,360,2.9,0
541,09/01/1999,9,1,5.7,0,5.562,0.91,360,2.9,0
542,09/01/1999,9,2,5.4,0,5.604,0.92,360,2.9,0
543,09/01/1999,9,3,4.9,0,5.612,0.93,360,2.9,0
544,09/01/1999,9,4,5,0,5.558,0.95,360,2.9,0
545,09/01/1999,9,5,4.8,0,5.495,0.94,360,2.9,0
546,09/01/1999,9,6,4.6,0,5.434,0.94,360,2.9,0
547,09/01/1999,9,7,4.1,0,5.386,0.93,360,2.9,0
548,09/01/1999,9,8,3.8,0,5.285,0.94,360,2.9,0
549,09/01/1999,9,9,4,78.55555556,5.108,0.94,360,2.9,0
550,09/01/1999,9,10,4.4,112.2222222,4.99,0.94,360,2.9,0
551,09/01/1999,9,11,5.2,224.4444444,5.033,0.89,360,2.9,0
552,09/01/1999,9,12,5.1,303,5.433,0.85,360,2.9,0
553,09/01/1999,9,13,5.5,381.5555556,5.887,0.82,360,2.9,0
554,09/01/1999,9,14,5.2,269.3333333,6.191,0.87,360,2.9,0
555,09/01/1999,9,15,4.2,258.1111111,6.255,0.88,360,2.9,0
556,09/01/1999,9,16,3.6,56.11111111,6.271,0.91,360,2.9,0
557,09/01/1999,9,17,2.3,0,5.673,0.95,360,2.9,0
558,09/01/1999,9,18,1.5,0,5.025,0.95,360,2.9,0
559,09/01/1999,9,19,1.9,0,4.388,0.96,360,2.9,0
560,09/01/1999,9,20,1,0,3.809,0.97,360,2.9,0
561,09/01/1999,9,21,0.7,0,3.34,0.98,360,2.9,0
562,09/01/1999,9,22,0.5,0,2.984,0.99,360,2.9,0
563,09/01/1999,9,23,0.7,0,2.813,0.99,360,2.9,0
564,09/01/1999,9,24,1,0,2.798,1,360,3.7,0
565,10/01/1999,10,1,1.1,0,2.863,1,360,3.7,0
566,10/01/1999,10,2,1.1,0,3.005,1,360,3.7,0
567,10/01/1999,10,3,1.1,0,3.106,1,360,3.7,0
568,10/01/1999,10,4,1.1,0,3.131,0.99,360,3.7,0
569,10/01/1999,10,5,0.8,0,3.172,1,360,3.7,0
570,10/01/1999,10,6,0.8,0,3.181,1,360,3.7,0
571,10/01/1999,10,7,0.7,0,3.141,1,360,3.7,0
572,10/01/1999,10,8,0.3,0,3.116,1,360,3.7,0
573,10/01/1999,10,9,-0.1,56.11111111,2.985,0.98,360,3.7,0
574,10/01/1999,10,10,-0.6,101,2.808,0.96,360,3.7,0
575,10/01/1999,10,11,-0.7,112.2222222,2.833,0.94,360,3.7,0
576,10/01/1999,10,12,-0.2,190.7777778,2.917,0.91,360,3.7,0
577,10/01/1999,10,13,0.3,258.1111111,3.137,0.89,360,3.7,0
578,10/01/1999,10,14,0.6,213.2222222,3.31,0.84,360,3.7,0
579,10/01/1999,10,15,0.6,190.7777778,3.232,0.85,360,3.7,0
580,10/01/1999,10,16,0.1,56.11111111,3.068,0.89,360,3.7,0
581,10/01/1999,10,17,0.4,0,2.824,0.9,360,3.7,0
582,10/01/1999,10,18,0.8,0,2.606,0.89,360,3.7,0
583,10/01/1999,10,19,0.8,0,2.525,0.9,360,3.7,0
584,10/01/1999,10,20,0.3,0,2.418,0.91,360,3.7,0
585,10/01/1999,10,21,0,0,2.237,0.91,360,3.7,0
586,10/01/1999,10,22,-0.3,0,2.085,0.9,360,3.7,0
587,10/01/1999,10,23,-0.5,0,2.016,0.89,360,3.7,0
588,10/01/1999,10,24,-0.4,0,1.935,0.88,360,4.4,0
589,11/01/1999,11,1,-0.6,0,1.866,0.87,360,4.4,0
590,11/01/1999,11,2,-0.7,0,1.814,0.88,360,4.4,0
591,11/01/1999,11,3,-0.7,0,1.759,0.89,360,4.4,0
592,11/01/1999,11,4,-0.8,0,1.712,0.9,360,4.4,0
593,11/01/1999,11,5,-0.7,0,1.671,0.85,360,4.4,0
594,11/01/1999,11,6,-0.8,0,1.625,0.86,360,4.4,0
595,11/01/1999,11,7,-0.9,0,1.579,0.87,360,4.4,0
596,11/01/1999,11,8,-1,0,1.525,0.88,360,4.4,0
597,11/01/1999,11,9,-0.7,78.55555556,1.468,0.88,360,4.4,0
598,11/01/1999,11,10,-0.2,213.2222222,1.437,0.83,360,4.4,0
599,11/01/1999,11,11,0.3,314.2222222,1.43,0.77,360,4.4,0
600,11/01/1999,11,12,0.9,370.3333333,1.432,0.74,360,4.4,0
601,11/01/1999,11,13,1.1,437.6666667,1.477,0.72,360,4.4,0
602,11/01/1999,11,14,1,280.5555556,1.578,0.69,360,4.4,0
603,11/01/1999,11,15,1.2,235.6666667,1.546,0.68,360,4.4,0
604,11/01/1999,11,16,0.5,134.6666667,1.484,0.71,360,4.4,0
605,11/01/1999,11,17,-0.2,0,1.422,0.73,360,4.4,0
606,11/01/1999,11,18,-0.6,0,1.346,0.76,360,4.4,0
607,11/01/1999,11,19,-1.2,0,1.256,0.79,360,4.4,0
608,11/01/1999,11,20,-1.2,0,1.164,0.81,360,4.4,0
609,11/01/1999,11,21,-1.4,0,1.077,0.84,360,4.4,0
610,11/01/1999,11,22,-1.4,0,0.999,0.9,360,4.4,0
611,11/01/1999,11,23,-1.5,0,0.952,0.91,360,4.4,0
612,11/01/1999,11,24,-1.9,0,0.922,0.94,360,5,0
613,12/01/1999,12,1,-2.6,0,0.872,0.97,360,5,0
614,12/01/1999,12,2,-2.2,0,0.82,0.99,360,5,0
615,12/01/1999,12,3,-2.1,0,0.765,0.99,360,5,0
616,12/01/1999,12,4,-2.7,0,0.705,1,360,5,0
617,12/01/1999,12,5,-2.5,0,0.645,1,360,5,0
618,12/01/1999,12,6,-1.7,0,0.58,1,360,5,0
619,12/01/1999,12,7,-1.7,0,0.514,1,360,5,0
620,12/01/1999,12,8,-1,22.44444444,0.453,1,360,5,0
621,12/01/1999,12,9,-0.3,157.1111111,0.409,0.98,360,5,0
622,12/01/1999,12,10,-0.2,145.8888889,0.428,0.96,360,5,0
623,12/01/1999,12,11,-0.5,168.3333333,0.454,0.97,360,5,0
624,12/01/1999,12,12,0,190.7777778,0.479,0.94,360,5,0
625,12/01/1999,12,13,0.2,224.4444444,0.499,0.85,360,5,0
626,12/01/1999,12,14,0.1,168.3333333,0.52,0.81,360,5,0
627,12/01/1999,12,15,-0.2,123.4444444,0.533,0.87,360,5,0
628,12/01/1999,12,16,-0.9,33.66666667,0.552,0.94,360,5,0
629,12/01/1999,12,17,-1.6,0,0.57,0.99,360,5,0
630,12/01/1999,12,18,-1.2,0,0.588,1,360,5,0
631,12/01/1999,12,19,-0.6,0,0.594,1,360,5,0
632,12/01/1999,12,20,0,0,0.61,1,360,5,0
633,12/01/1999,12,21,0.9,0,0.622,1,360,5,0
634,12/01/1999,12,22,1.3,0,0.637,1,360,5,0
635,12/01/1999,12,23,2,0,0.65,0.98,360,5,0
636,12/01/1999,12,24,1.8,0,0.667,0.98,360,4.3,0
637,13/01/1999,13,1,1.7,0,0.681,0.98,360,4.3,0
638,13/01/1999,13,2,0.8,0,0.697,0.99,360,4.3,0
639,13/01/1999,13,3,1.1,0,0.704,0.99,360,4.3,0
640,13/01/1999,13,4,1.1,0,0.719,0.98,360,4.3,0
641,13/01/1999,13,5,0.2,0,0.729,0.99,360,4.3,0
642,13/01/1999,13,6,0.1,0,0.737,0.98,360,4.3,0
643,13/01/1999,13,7,1.5,0,0.746,0.98,360,4.3,0
644,13/01/1999,13,8,0.7,0,0.754,0.98,360,4.3,0
645,13/01/1999,13,9,2.3,179.5555556,0.764,0.96,360,4.3,0
646,13/01/1999,13,10,2.1,235.6666667,0.768,0.94,360,4.3,0
647,13/01/1999,13,11,3.4,549.8888889,0.775,0.91,360,4.3,0
648,13/01/1999,13,12,3,258.1111111,0.793,0.94,360,4.3,0
649,13/01/1999,13,13,4.5,516.2222222,0.802,0.89,360,4.3,0
650,13/01/1999,13,14,4.4,370.3333333,0.797,0.87,360,4.3,0
651,13/01/1999,13,15,4.4,134.6666667,0.793,0.86,360,4.3,0
652,13/01/1999,13,16,3.8,33.66666667,0.802,0.91,360,4.3,0
653,13/01/1999,13,17,3.8,0,0.889,0.94,360,4.3,0
654,13/01/1999,13,18,3.9,0,1.15,0.94,360,4.3,0
655,13/01/1999,13,19,4.1,0,1.649,0.96,360,4.3,0
656,13/01/1999,13,20,4.4,0,2.057,0.96,360,4.3,0
657,13/01/1999,13,21,5,0,2.401,0.96,360,4.3,0
658,13/01/1999,13,22,4.8,0,2.728,0.97,360,4.3,0
659,13/01/1999,13,23,5.3,0,3.045,0.98,360,4.3,0
660,13/01/1999,13,24,6.3,0,3.326,0.98,360,4.5,0
661,14/01/1999,14,1,7.2,0,3.658,0.96,360,4.5,0
662,14/01/1999,14,2,6.9,0,4.013,0.96,360,4.5,0
663,14/01/1999,14,3,6.7,0,4.13,0.96,360,4.5,0
664,14/01/1999,14,4,6.2,0,4.142,0.95,360,4.5,0
665,14/01/1999,14,5,6.3,0,4.095,0.95,360,4.5,0
666,14/01/1999,14,6,5.3,0,4.027,0.95,360,4.5,0
667,14/01/1999,14,7,5.1,0,3.747,0.93,360,4.5,0
668,14/01/1999,14,8,4.6,0,3.567,0.94,360,4.5,0
669,14/01/1999,14,9,5.2,123.4444444,3.413,0.91,360,4.5,0
670,14/01/1999,14,10,6.3,392.7777778,3.518,0.88,360,4.5,0
671,14/01/1999,14,11,7.3,572.3333333,4.115,0.86,360,4.5,0
672,14/01/1999,14,12,7.5,460.1111111,4.922,0.83,360,4.5,0
673,14/01/1999,14,13,8.1,527.4444444,5.475,0.79,360,4.5,0
674,14/01/1999,14,14,7.8,516.2222222,5.765,0.77,360,4.5,0
675,14/01/1999,14,15,8,224.4444444,5.85,0.77,360,4.5,0
676,14/01/1999,14,16,6.8,134.6666667,5.463,0.78,360,4.5,0
677,14/01/1999,14,17,6.1,11.22222222,4.971,0.81,360,4.5,0
678,14/01/1999,14,18,5.3,0,4.373,0.85,360,4.5,0
679,14/01/1999,14,19,5.5,0,3.873,0.88,360,4.5,0
680,14/01/1999,14,20,5.7,0,3.631,0.87,360,4.5,0
681,14/01/1999,14,21,5.3,0,3.583,0.89,360,4.5,0
682,14/01/1999,14,22,4.9,0,3.478,0.89,360,4.5,0
683,14/01/1999,14,23,4.8,0,3.421,0.91,360,4.5,0
684,14/01/1999,14,24,5.5,0,3.364,0.89,360,6.2,0
685,15/01/1999,15,1,5.4,0,3.385,0.89,360,6.2,0
686,15/01/1999,15,2,5.3,0,3.444,0.9,360,6.2,0
687,15/01/1999,15,3,5.5,0,3.526,0.9,360,6.2,0
688,15/01/1999,15,4,5.6,0,3.69,0.9,360,6.2,0
689,15/01/1999,15,5,5.4,0,3.749,0.92,360,6.2,0
690,15/01/1999,15,6,5.2,0,3.664,0.93,360,6.2,0
691,15/01/1999,15,7,5.6,0,3.813,0.93,360,6.2,0
692,15/01/1999,15,8,5,11.22222222,3.777,0.93,360,6.2,0
693,15/01/1999,15,9,5.2,112.2222222,3.787,0.93,360,6.2,0
694,15/01/1999,15,10,6.1,303,3.952,0.9,360,6.2,0
695,15/01/1999,15,11,7.5,460.1111111,4.437,0.86,360,6.2,0
696,15/01/1999,15,12,8.4,561.1111111,5.111,0.83,360,6.2,0
697,15/01/1999,15,13,8.7,482.5555556,5.787,0.83,360,6.2,0
698,15/01/1999,15,14,8.9,415.2222222,6.29,0.82,360,6.2,0
699,15/01/1999,15,15,8.7,280.5555556,6.456,0.8,360,6.2,0
700,15/01/1999,15,16,8.1,67.33333333,6.344,0.82,360,6.2,0
701,15/01/1999,15,17,7.9,11.22222222,6.032,0.85,360,6.2,0
702,15/01/1999,15,18,8.1,0,5.794,0.85,360,6.2,0
703,15/01/1999,15,19,7.9,0,5.746,0.83,360,6.2,0
704,15/01/1999,15,20,7.7,0,5.693,0.82,360,6.2,0
705,15/01/1999,15,21,7.6,0,5.655,0.83,360,6.2,0
706,15/01/1999,15,22,7.2,0,5.6,0.87,360,6.2,0
707,15/01/1999,15,23,7.5,0,5.58,0.82,360,6.2,0
708,15/01/1999,15,24,7.2,0,5.526,0.82,360,7.7,0
709,16/01/1999,16,1,7.2,0,5.475,0.84,360,7.7,0
710,16/01/1999,16,2,7.3,0,5.463,0.86,360,7.7,0
711,16/01/1999,16,3,7.9,0,5.515,0.89,360,7.7,0
712,16/01/1999,16,4,8.3,0,5.697,0.9,360,7.7,0
713,16/01/1999,16,5,8.8,0,5.96,0.91,360,7.7,0
714,16/01/1999,16,6,8.8,0,6.247,0.89,360,7.7,0
715,16/01/1999,16,7,8.9,0,6.455,0.83,360,7.7,0
716,16/01/1999,16,8,8.8,0,6.474,0.79,360,7.7,0
717,16/01/1999,16,9,9,33.66666667,6.334,0.77,360,7.7,0
718,16/01/1999,16,10,9.1,89.77777778,6.327,0.78,360,7.7,0
719,16/01/1999,16,11,9.3,157.1111111,6.468,0.79,360,7.7,0
720,16/01/1999,16,12,9.9,280.5555556,6.704,0.78,360,7.7,0
721,16/01/1999,16,13,9.4,179.5555556,7.054,0.84,360,7.7,0
722,16/01/1999,16,14,9.2,78.55555556,7.16,0.86,360,7.7,0
723,16/01/1999,16,15,9.3,67.33333333,7.145,0.84,360,7.7,0
724,16/01/1999,16,16,8.7,33.66666667,7.125,0.88,360,7.7,0
725,16/01/1999,16,17,8.4,0,7.09,0.91,360,7.7,0
726,16/01/1999,16,18,8.1,0,7.023,0.91,360,7.7,0
727,16/01/1999,16,19,8,0,6.893,0.89,360,7.7,0
728,16/01/1999,16,20,7.8,0,6.757,0.91,360,7.7,0
729,16/01/1999,16,21,8.2,0,6.71,0.92,360,7.7,0
730,16/01/1999,16,22,7.9,0,6.734,0.93,360,7.7,0
731,16/01/1999,16,23,7,0,6.782,0.95,360,7.7,0
732,16/01/1999,16,24,6.4,0,6.772,0.97,360,2.4,0
733,17/01/1999,17,1,6.4,0,6.607,0.98,360,2.4,0
734,17/01/1999,17,2,6.3,0,6.434,0.94,360,2.4,0
735,17/01/1999,17,3,6.1,0,6.234,0.89,360,2.4,0
736,17/01/1999,17,4,5.9,0,5.999,0.89,360,2.4,0
737,17/01/1999,17,5,5.7,0,5.828,0.89,360,2.4,0
738,17/01/1999,17,6,5.1,0,5.702,0.93,360,2.4,0
739,17/01/1999,17,7,4.9,0,5.548,0.95,360,2.4,0
740,17/01/1999,17,8,4.9,0,5.412,0.95,360,2.4,0
741,17/01/1999,17,9,4.9,22.44444444,5.302,0.95,360,2.4,0
742,17/01/1999,17,10,5.3,67.33333333,5.314,0.95,360,2.4,0
743,17/01/1999,17,11,5.7,157.1111111,5.462,0.93,360,2.4,0
744,17/01/1999,17,12,6.3,157.1111111,5.715,0.91,360,2.4,0
745,17/01/1999,17,13,6.8,291.7777778,6.012,0.89,360,2.4,0
746,17/01/1999,17,14,7,314.2222222,6.383,0.87,360,2.4,0
747,17/01/1999,17,15,7.1,179.5555556,6.654,0.88,360,2.4,0
748,17/01/1999,17,16,7.1,67.33333333,6.704,0.88,360,2.4,0
749,17/01/1999,17,17,6.5,11.22222222,6.524,0.9,360,2.4,0
750,17/01/1999,17,18,6.6,0,6.116,0.89,360,2.4,0
751,17/01/1999,17,19,5.4,0,5.963,0.91,360,2.4,0
752,17/01/1999,17,20,4.5,0,5.533,0.94,360,2.4,0
753,17/01/1999,17,21,4.6,0,4.896,0.95,360,2.4,0
754,17/01/1999,17,22,3.9,0,4.27,0.96,360,2.4,0
755,17/01/1999,17,23,3.8,0,3.725,0.97,360,2.4,0
756,17/01/1999,17,24,3.2,0,3.296,0.98,360,3.3,0
757,18/01/1999,18,1,1.8,0,2.926,0.99,360,3.3,0
758,18/01/1999,18,2,2.2,0,2.658,1,360,3.3,0
759,18/01/1999,18,3,2.7,0,2.475,1,360,3.3,0
760,18/01/1999,18,4,1.7,0,2.323,1,360,3.3,0
761,18/01/1999,18,5,0.5,0,2.203,1,360,3.3,0
762,18/01/1999,18,6,0.6,0,2.107,1,360,3.3,0
763,18/01/1999,18,7,-0.4,0,2.006,1,360,3.3,0
764,18/01/1999,18,8,0.3,11.22222222,1.913,1,360,3.3,0
765,18/01/1999,18,9,0.8,269.3333333,1.832,1,360,3.3,0
766,18/01/1999,18,10,4.8,448.8888889,1.789,0.99,360,3.3,0
767,18/01/1999,18,11,6.1,606,1.989,0.83,360,3.3,0
768,18/01/1999,18,12,7.5,740.6666667,2.906,0.77,360,3.3,0
769,18/01/1999,18,13,7.8,729.4444444,4.188,0.73,360,3.3,0
770,18/01/1999,18,14,7.8,606,5.088,0.73,360,3.3,0
771,18/01/1999,18,15,7.3,381.5555556,5.41,0.78,360,3.3,0
772,18/01/1999,18,16,6.2,101,5.222,0.83,360,3.3,0
773,18/01/1999,18,17,5.6,0,4.838,0.86,360,3.3,0
774,18/01/1999,18,18,4.8,0,4.551,0.92,360,3.3,0
